SK_ORDER,SK_CUSTOMER,ID_ORDER,ORD_STATUS,DAT_PURCHASE,DAT_APPROVED,DAT_SHIPPED,DAT_DELIVERED,DAT_ESTIMATED_DELIVERY
94616,71577,a5f52ebb3569cc7357f500d755314c0d,delivered,2018-04-17T15:37:12.000Z,2018-04-18T05:11:25.000Z,2018-04-18T18:32:49.000Z,2018-04-19T18:53:24.000Z,2018-05-04T00:00:00.000Z
94617,84554,6ef0f9767ffbe09ebed8593fed89b73d,delivered,2018-05-09T01:38:43.000Z,2018-05-10T01:36:25.000Z,2018-05-12T08:02:00.000Z,2018-05-24T14:59:37.000Z,2018-06-05T00:00:00.000Z
94618,33511,79d51aa9809de1c33dc6cfdf113de4bd,delivered,2017-11-26T22:35:49.000Z,2017-11-26T22:52:58.000Z,2017-11-28T20:14:28.000Z,2017-12-06T23:22:12.000Z,2017-12-22T00:00:00.000Z
94619,43406,ab5048879a15f9f713725c37c5eb43ef,delivered,2018-08-05T00:24:05.000Z,2018-08-06T08:44:43.000Z,2018-08-06T15:09:00.000Z,2018-08-10T17:03:33.000Z,2018-08-17T00:00:00.000Z
94620,54097,67ef896d205bafce2b0ce685b7173d43,delivered,2017-08-31T01:13:17.000Z,2017-08-31T01:25:57.000Z,2017-08-31T21:39:54.000Z,2017-09-08T17:40:06.000Z,2017-09-26T00:00:00.000Z
94621,23639,fb3e580f779650bcf586bbdbec2858f0,delivered,2018-05-05T18:14:42.000Z,2018-05-07T18:10:36.000Z,2018-05-08T13:51:00.000Z,2018-05-11T11:38:45.000Z,2018-06-04T00:00:00.000Z
94622,21834,819d0cccbbc61e854e2a273e3aad3eaf,shipped,2017-09-09T15:32:48.000Z,2017-09-09T15:45:21.000Z,2017-09-11T15:05:49.000Z,"",2017-09-21T00:00:00.000Z
94623,9196,4fbf4b4d08900c34f81e01ace9d3f294,delivered,2018-05-14T08:07:51.000Z,2018-05-15T04:15:14.000Z,2018-05-15T14:13:00.000Z,2018-05-23T21:39:34.000Z,2018-05-29T00:00:00.000Z
94624,64423,92580e7039e427da2884d35809a95996,delivered,2017-01-13T23:24:59.000Z,2017-01-13T23:35:14.000Z,2017-01-17T15:10:17.000Z,2017-01-24T18:28:34.000Z,2017-02-23T00:00:00.000Z
94625,28291,fa2b14e880fc41311f519c101f30da3f,delivered,2018-05-10T14:57:14.000Z,2018-05-10T15:11:36.000Z,2018-05-15T08:07:00.000Z,2018-05-21T17:42:07.000Z,2018-06-04T00:00:00.000Z
94626,64810,3e69c99cf58356667fdbd6b7ab0c1e35,delivered,2018-06-13T00:14:13.000Z,2018-06-13T00:41:51.000Z,2018-06-13T11:55:00.000Z,2018-06-14T19:18:58.000Z,2018-06-25T00:00:00.000Z
94627,16517,6e4364b18cae5024bdcf197ba3a2d1a2,delivered,2017-06-04T16:08:32.000Z,2017-06-04T16:22:07.000Z,2017-06-05T12:51:45.000Z,2017-06-13T13:52:23.000Z,2017-06-28T00:00:00.000Z
94628,83579,65d009e49beeedab2b25830b9e69a6ea,delivered,2018-07-02T15:26:08.000Z,2018-07-02T15:35:16.000Z,2018-07-05T14:38:00.000Z,2018-07-06T23:41:29.000Z,2018-07-19T00:00:00.000Z
94629,24266,0a5a672ddd7b5921439a990ff8efbb1b,delivered,2017-05-05T08:17:22.000Z,2017-05-09T09:35:35.000Z,2017-05-12T12:43:44.000Z,2017-05-18T11:34:05.000Z,2017-06-13T00:00:00.000Z
94630,48886,8363d443c31df471966f714d848f570c,delivered,2018-01-28T18:14:15.000Z,2018-01-28T18:38:37.000Z,2018-01-30T23:38:33.000Z,2018-02-09T16:52:36.000Z,2018-03-02T00:00:00.000Z
94631,57168,f339e280c169a60e3d919ccf77765774,delivered,2018-04-07T13:26:22.000Z,2018-04-08T19:30:46.000Z,2018-04-09T18:08:40.000Z,2018-04-10T20:03:09.000Z,2018-04-19T00:00:00.000Z
94632,90339,ad33ed1fc2b45e7f714e3cec25e31334,delivered,2018-07-21T13:52:30.000Z,2018-07-21T14:04:07.000Z,2018-07-23T13:28:00.000Z,2018-07-26T15:38:37.000Z,2018-08-08T00:00:00.000Z
94633,730,07b1810af93ee79a38977779e7a410d0,delivered,2018-08-08T17:27:07.000Z,2018-08-08T17:45:08.000Z,2018-08-13T09:24:00.000Z,2018-08-20T15:42:41.000Z,2018-09-12T00:00:00.000Z
94634,88537,a387881ed6ea231b518106c07236e549,delivered,2018-04-14T15:52:43.000Z,2018-04-17T05:51:05.000Z,2018-04-24T22:55:57.000Z,2018-05-02T16:19:21.000Z,2018-05-15T00:00:00.000Z
94635,40119,9155b836b59fb7b80b0bd659c7c7dec5,delivered,2018-01-31T09:58:07.000Z,2018-01-31T14:03:15.000Z,2018-02-02T00:22:00.000Z,2018-02-14T14:22:14.000Z,2018-03-01T00:00:00.000Z
94636,14721,5ba14648d0bf31758b80a144887e42ca,delivered,2018-06-23T10:21:52.000Z,2018-06-23T10:35:16.000Z,2018-06-25T13:59:00.000Z,2018-06-28T22:18:46.000Z,2018-07-18T00:00:00.000Z
94637,18217,f4a6242e6c5e57a7e2736e663352032a,delivered,2018-04-25T21:12:32.000Z,2018-04-25T21:30:16.000Z,2018-04-27T13:45:00.000Z,2018-05-02T14:28:48.000Z,2018-05-14T00:00:00.000Z
94638,62945,bca67f1d036be009d17824489da2f178,delivered,2017-12-07T20:14:56.000Z,2017-12-07T20:30:53.000Z,2017-12-12T20:55:32.000Z,2017-12-14T02:18:29.000Z,2017-12-26T00:00:00.000Z
94639,8511,d41e624d982dbf17d33bb2bb41abe207,delivered,2018-06-14T13:30:59.000Z,2018-06-15T02:37:16.000Z,2018-06-15T14:22:00.000Z,2018-06-20T11:06:41.000Z,2018-07-04T00:00:00.000Z
94640,46507,53d2e274628757ebe6882d41339d46af,delivered,2017-10-04T19:43:47.000Z,2017-10-04T19:56:18.000Z,2017-10-10T20:42:39.000Z,2017-10-20T17:45:21.000Z,2017-11-06T00:00:00.000Z
94641,2725,2c3eb0fe0135ed9d71065de1e06f8e01,delivered,2018-06-26T09:59:37.000Z,2018-06-27T08:11:30.000Z,2018-06-28T15:37:00.000Z,2018-07-03T16:38:37.000Z,2018-07-17T00:00:00.000Z
94642,81970,6be90258d0695edd089b1165c0925902,delivered,2017-12-10T13:20:21.000Z,2017-12-10T13:30:26.000Z,2017-12-11T23:43:30.000Z,2017-12-29T15:07:18.000Z,2018-01-08T00:00:00.000Z
94643,63776,11f561d4e8e6398b03a193ff522d5a27,delivered,2017-02-16T09:35:34.000Z,2017-02-16T09:45:18.000Z,2017-02-21T14:44:01.000Z,2017-02-24T09:02:57.000Z,2017-03-17T00:00:00.000Z
94644,88360,230c830e0ace11bcabaf63deebbee836,delivered,2017-01-21T15:41:06.000Z,2017-01-21T15:50:21.000Z,2017-02-03T09:36:51.000Z,2017-02-09T08:25:46.000Z,2017-03-06T00:00:00.000Z
94645,56840,69df6146503dba833ea2ae56237acd97,delivered,2018-02-17T23:33:56.000Z,2018-02-17T23:46:46.000Z,2018-02-27T22:06:52.000Z,2018-03-19T13:16:43.000Z,2018-03-20T00:00:00.000Z
94646,82793,2c9f6a7c2d93b5c7209ad4d1155fc325,delivered,2018-07-01T22:36:25.000Z,2018-07-01T22:50:03.000Z,2018-07-02T14:10:00.000Z,2018-07-05T18:02:07.000Z,2018-07-20T00:00:00.000Z
94647,90263,da28a815dd7996590e84c9e51dec1ff4,delivered,2018-07-23T15:00:02.000Z,2018-07-23T16:20:18.000Z,2018-07-24T13:44:00.000Z,2018-07-27T16:21:08.000Z,2018-08-06T00:00:00.000Z
94648,36931,cfae1e992eeb0f51ba0de3ddb87b33da,delivered,2017-11-03T19:05:47.000Z,2017-11-03T19:30:38.000Z,2017-11-06T14:51:07.000Z,2017-11-21T21:37:20.000Z,2017-12-07T00:00:00.000Z
94649,1077,927b55d4e72a05e5af01fa69bea2a4ac,delivered,2018-06-08T00:15:04.000Z,2018-06-08T00:34:33.000Z,2018-06-12T13:52:00.000Z,2018-06-13T22:11:13.000Z,2018-06-29T00:00:00.000Z
94650,69517,5f968bf751ef3bf1bdcd3a675b10b6a2,delivered,2017-09-02T16:17:01.000Z,2017-09-05T04:24:19.000Z,2017-09-06T17:51:53.000Z,2017-09-19T13:32:35.000Z,2017-09-22T00:00:00.000Z
94651,60216,193d998b23a996345ca322516b2d5af3,delivered,2018-08-04T14:32:55.000Z,2018-08-04T14:45:19.000Z,2018-08-09T13:41:00.000Z,2018-08-14T16:14:57.000Z,2018-08-17T00:00:00.000Z
94652,91556,99c272b1c830220b1aa0047b42e9964e,delivered,2017-07-13T08:41:29.000Z,2017-07-14T02:15:24.000Z,2017-07-18T15:52:08.000Z,2017-08-01T18:14:47.000Z,2017-08-17T00:00:00.000Z
94653,13458,5e833b9eafdac5a15f42dc98f8753607,delivered,2018-05-31T09:59:14.000Z,2018-06-02T03:31:40.000Z,2018-06-05T14:44:00.000Z,2018-06-11T18:36:32.000Z,2018-06-26T00:00:00.000Z
94654,4745,e9740abcb66dbd659a343d7fbf2af04f,delivered,2017-02-02T09:39:45.000Z,2017-02-02T09:50:20.000Z,2017-02-02T11:44:30.000Z,2017-02-16T11:38:44.000Z,2017-03-17T00:00:00.000Z
94655,60980,c5a06d75e7ddf0ed779053a64ee08c7e,delivered,2018-01-14T14:17:03.000Z,2018-01-15T11:09:38.000Z,2018-01-30T20:32:02.000Z,2018-03-03T15:38:52.000Z,2018-02-26T00:00:00.000Z
94656,31253,a28ec7941efe2655038ddb642b53c2af,invoiced,2017-09-01T00:23:50.000Z,2017-09-01T00:48:49.000Z,"","",2017-09-22T00:00:00.000Z
94657,25774,06369aa3e6e8c6d52a7df6a2cd76cb1b,delivered,2018-02-01T17:22:04.000Z,2018-02-01T17:33:11.000Z,2018-02-02T23:28:36.000Z,2018-03-04T21:05:29.000Z,2018-03-09T00:00:00.000Z
94658,20196,e2f77cbc6c09acfd09a1b89f50c095ff,delivered,2018-07-01T23:09:14.000Z,2018-07-01T23:29:54.000Z,2018-07-03T13:22:00.000Z,2018-07-06T18:04:33.000Z,2018-07-27T00:00:00.000Z
94659,69624,1ed68006f84c01fff1085e2f43ef641c,delivered,2017-05-11T20:22:04.000Z,2017-05-12T21:02:45.000Z,2017-05-15T16:21:04.000Z,2017-05-24T01:37:55.000Z,2017-06-12T00:00:00.000Z
94660,12950,401421318e1a3e70530f8c082b9fb8b2,delivered,2017-05-14T15:25:00.000Z,2017-05-14T15:35:13.000Z,2017-05-15T11:36:12.000Z,2017-05-18T08:35:38.000Z,2017-05-24T00:00:00.000Z
94661,44752,89c880f756709e7f7825b4ae6fe7a2f9,delivered,2018-07-27T09:58:16.000Z,2018-07-31T04:05:54.000Z,2018-08-01T12:57:00.000Z,2018-08-07T19:38:55.000Z,2018-08-17T00:00:00.000Z
94662,52927,4b06a335eb20f25b8c5ba42e29355b6a,delivered,2018-04-26T14:39:46.000Z,2018-04-27T08:12:17.000Z,2018-05-02T14:34:00.000Z,2018-05-03T20:16:54.000Z,2018-05-11T00:00:00.000Z
94663,86830,ced1baa7ea4e81958a7ce0353f858f96,delivered,2017-09-26T16:55:16.000Z,2017-09-26T17:07:17.000Z,2017-09-28T19:08:43.000Z,2017-09-29T14:27:16.000Z,2017-10-11T00:00:00.000Z
94664,64729,a849dc1b351c9075b4d4b00c45375016,delivered,2018-04-19T10:59:31.000Z,2018-04-24T18:29:06.000Z,2018-04-24T22:56:49.000Z,2018-04-30T13:24:40.000Z,2018-05-14T00:00:00.000Z
94665,73644,e9f0845a93b13f1114e08ddc3ddbc60c,delivered,2017-11-19T14:55:44.000Z,2017-11-19T15:10:34.000Z,2017-11-22T21:24:37.000Z,2017-11-28T00:41:44.000Z,2017-12-08T00:00:00.000Z
94666,95580,accac73fb87ed8038257218147829125,delivered,2018-02-08T15:38:04.000Z,2018-02-08T16:59:25.000Z,2018-02-10T04:16:43.000Z,2018-02-25T17:29:04.000Z,2018-03-07T00:00:00.000Z
94667,91704,69730255ec58c4cf06be03ba4718b994,delivered,2017-11-24T09:15:36.000Z,2017-11-25T03:51:44.000Z,2017-11-28T16:41:31.000Z,2017-12-05T21:58:50.000Z,2017-12-14T00:00:00.000Z
94668,79503,a9d8070e7b21efa5414c183c918eb4d3,delivered,2018-01-08T23:22:26.000Z,2018-01-10T10:32:43.000Z,2018-01-23T11:28:49.000Z,2018-01-26T19:13:05.000Z,2018-02-08T00:00:00.000Z
94669,65964,b5e50b7fddcc5f12ecb97b4d5f455f61,delivered,2017-07-31T16:50:59.000Z,2017-07-31T17:05:12.000Z,2017-08-01T18:37:32.000Z,2017-08-10T17:48:59.000Z,2017-08-23T00:00:00.000Z
94670,53143,92884edd98a00a25b34deb79365a7c12,delivered,2017-11-09T13:49:25.000Z,2017-11-09T13:55:35.000Z,2017-11-14T15:24:38.000Z,2017-11-20T12:56:38.000Z,2017-11-30T00:00:00.000Z
94671,3243,e0764e8271f94cb825f0a47e559c34c1,delivered,2017-08-27T16:35:53.000Z,2017-08-27T16:50:07.000Z,2017-08-29T20:38:46.000Z,2017-09-05T15:18:33.000Z,2017-09-19T00:00:00.000Z
94672,32589,2d834ec410b63544e1d9bc1461ecf175,delivered,2018-01-30T14:18:23.000Z,2018-02-04T23:31:46.000Z,2018-01-31T19:34:03.000Z,2018-02-17T12:16:57.000Z,2018-03-02T00:00:00.000Z
94673,33796,cdd73574196041c23e5d79e121180830,delivered,2018-01-19T00:00:56.000Z,2018-01-19T00:11:42.000Z,2018-01-19T22:29:13.000Z,2018-01-26T22:48:30.000Z,2018-02-20T00:00:00.000Z
94674,13950,2df952b27ecdf708ef92658a4adf881b,delivered,2018-08-14T20:17:10.000Z,2018-08-14T20:25:26.000Z,2018-08-15T14:21:00.000Z,2018-08-16T23:38:27.000Z,2018-08-20T00:00:00.000Z
94675,94935,a7d6661622ba254f0be9fa2c51d97253,delivered,2018-02-01T08:37:27.000Z,2018-02-01T08:51:27.000Z,2018-02-01T23:22:39.000Z,2018-02-03T13:53:00.000Z,2018-02-19T00:00:00.000Z
94676,70102,d6b18764545dfde7b5ee30af60e6fc0c,delivered,2017-07-12T23:00:29.000Z,2017-07-14T02:30:23.000Z,2017-07-17T20:27:05.000Z,2017-07-24T18:28:01.000Z,2017-08-16T00:00:00.000Z
94677,59651,9ad10c69757273af721bfa883c1d1c81,delivered,2018-08-19T21:59:54.000Z,2018-08-20T13:31:40.000Z,2018-08-21T14:39:00.000Z,2018-08-23T20:08:33.000Z,2018-08-27T00:00:00.000Z
94678,29699,bbd8dc7205531e8a4cdaca3a70d1c0bb,delivered,2018-04-17T09:04:34.000Z,2018-04-17T09:31:22.000Z,2018-04-18T22:56:35.000Z,2018-05-01T03:12:36.000Z,2018-05-08T00:00:00.000Z
94679,29069,27f453b6858eb4711c97e65001f7c4aa,invoiced,2017-08-28T10:26:52.000Z,2017-08-28T10:44:49.000Z,"","",2017-09-19T00:00:00.000Z
94680,96951,b8e74d6ba55f8bb7f2da41273cd42fe5,delivered,2018-06-28T09:20:09.000Z,2018-06-28T09:31:30.000Z,2018-06-28T11:18:00.000Z,2018-07-04T11:34:44.000Z,2018-07-19T00:00:00.000Z
94681,88093,aa834e164d26bde6b0890bb9e70fbf9d,delivered,2018-08-01T19:07:44.000Z,2018-08-01T19:23:54.000Z,2018-08-02T13:38:00.000Z,2018-08-08T00:49:53.000Z,2018-08-22T00:00:00.000Z
94682,74301,8fc45fcea7ef26a592a2f96dc5fd9b05,delivered,2018-08-07T11:06:43.000Z,2018-08-07T11:15:23.000Z,2018-08-13T14:41:00.000Z,2018-08-16T17:48:42.000Z,2018-08-15T00:00:00.000Z
94683,2666,beaa70f158221aa1ca0d8a5545b97569,delivered,2018-01-30T22:22:28.000Z,2018-01-30T22:34:27.000Z,2018-01-31T23:51:20.000Z,2018-02-22T20:33:27.000Z,2018-03-09T00:00:00.000Z
94684,45300,7d0a7957897551b77224fc297e8f6046,delivered,2017-03-01T00:01:30.000Z,2017-03-01T00:50:26.000Z,2017-03-01T13:10:42.000Z,2017-04-17T09:25:16.000Z,2017-04-03T00:00:00.000Z
94685,71741,c40e13850994649006f28cc890cc4c64,delivered,2018-08-18T14:50:45.000Z,2018-08-18T15:09:58.000Z,2018-08-20T09:36:00.000Z,2018-08-24T23:22:33.000Z,2018-09-17T00:00:00.000Z
94686,6138,acc6bd8c0916bf4bc44f3a77910eab56,delivered,2017-05-21T20:52:18.000Z,2017-05-23T04:03:02.000Z,2017-05-23T14:28:44.000Z,2017-05-24T08:04:58.000Z,2017-06-05T00:00:00.000Z
94687,98804,2f609f51e21add184869268ce7e16048,delivered,2018-03-07T19:01:38.000Z,2018-03-08T13:50:28.000Z,2018-03-09T18:58:46.000Z,2018-03-15T18:26:28.000Z,2018-03-19T00:00:00.000Z
94688,7154,cb8db0e01a5a66dedda64100960904f3,delivered,2018-01-19T20:45:48.000Z,2018-01-19T20:57:56.000Z,2018-01-24T00:14:43.000Z,2018-02-05T17:36:44.000Z,2018-02-23T00:00:00.000Z
94689,81409,b08f48a15acd7ea5c565ec963d3d1b73,delivered,2017-05-18T17:53:34.000Z,2017-05-18T18:05:14.000Z,2017-05-19T15:34:26.000Z,2017-05-24T12:05:02.000Z,2017-06-19T00:00:00.000Z
94690,8446,748959bbfc92b5990235c6b93d114475,delivered,2017-05-19T09:11:12.000Z,2017-05-19T09:25:16.000Z,2017-05-19T15:17:22.000Z,2017-05-26T08:59:43.000Z,2017-06-16T00:00:00.000Z
94691,64800,e91d8c4d1f56976dc462a52654b3b40d,delivered,2017-12-04T10:23:22.000Z,2017-12-05T11:23:51.000Z,2017-12-06T19:15:44.000Z,2017-12-16T00:03:42.000Z,2017-12-28T00:00:00.000Z
94692,87200,11ac39053e8c6e289d39a845c1a9c3b0,delivered,2017-08-21T20:40:53.000Z,2017-08-21T20:55:22.000Z,2017-08-23T18:22:33.000Z,2017-09-06T22:39:43.000Z,2017-09-21T00:00:00.000Z
94693,64795,3d4b51e124185cb134ebc4fad365dc85,delivered,2018-06-16T00:29:33.000Z,2018-06-16T00:59:42.000Z,2018-06-22T14:48:00.000Z,2018-06-25T22:03:31.000Z,2018-07-04T00:00:00.000Z
94694,31508,2386b5c23a2a5a08397fa987f56b8fde,delivered,2018-08-07T23:50:47.000Z,2018-08-08T00:55:22.000Z,2018-08-10T15:00:00.000Z,2018-08-21T21:41:37.000Z,2018-08-13T00:00:00.000Z
94695,82776,1d40fe7772d2fff849bc7a3a75c638c3,delivered,2017-04-02T00:07:02.000Z,2017-04-02T01:04:35.000Z,2017-04-03T12:04:43.000Z,2017-04-06T08:14:12.000Z,2017-04-24T00:00:00.000Z
94696,83444,8a93f4f9e595aba3253cd1896fc4dc36,delivered,2017-11-24T21:19:48.000Z,2017-11-24T23:59:45.000Z,2017-11-27T18:39:03.000Z,2017-12-04T20:33:35.000Z,2017-12-15T00:00:00.000Z
94697,23710,72b9d86fe4e984d9879013b9ecbb25db,delivered,2018-04-11T22:29:32.000Z,2018-04-13T12:35:27.000Z,2018-04-13T21:26:48.000Z,2018-04-23T18:41:58.000Z,2018-05-23T00:00:00.000Z
94698,29604,0e8ff627f13a661a3886dc96e386f84e,delivered,2018-05-17T14:33:47.000Z,2018-05-18T01:17:31.000Z,2018-05-18T08:29:00.000Z,2018-05-22T00:22:05.000Z,2018-05-25T00:00:00.000Z
94699,77094,cdc0adbdd9628dea5d7fb2032fd66c69,delivered,2018-08-24T14:24:45.000Z,2018-08-24T14:35:16.000Z,2018-08-27T20:12:00.000Z,2018-08-29T12:15:48.000Z,2018-08-29T00:00:00.000Z
94700,40710,7f2730743127811a3d561cf49acb6461,delivered,2017-06-18T19:51:22.000Z,2017-06-18T20:05:19.000Z,2017-06-19T20:14:51.000Z,2017-07-13T17:22:09.000Z,2017-07-17T00:00:00.000Z
94701,10673,e81fbdf6c9bbdc3b6a9cd243b617e576,delivered,2017-11-20T22:48:11.000Z,2017-11-20T22:56:23.000Z,2017-11-22T13:22:35.000Z,2017-12-18T22:10:09.000Z,2017-12-14T00:00:00.000Z
94702,82736,4ff3fc0a3d6e628acc27a25e1b6ed687,delivered,2018-03-04T17:32:32.000Z,2018-03-06T04:20:23.000Z,2018-03-06T19:27:37.000Z,2018-04-06T22:28:29.000Z,2018-04-02T00:00:00.000Z
94703,81024,058ff573aef21e528adcab8b8717c43a,delivered,2017-09-18T15:30:12.000Z,2017-09-18T15:45:28.000Z,2017-09-19T17:54:18.000Z,2017-10-05T19:44:53.000Z,2017-11-07T00:00:00.000Z
94704,18735,d47fb5aec546dd9f12ed5495f96bc350,delivered,2018-05-04T16:45:37.000Z,2018-05-04T17:10:07.000Z,2018-05-07T12:43:00.000Z,2018-05-08T16:12:37.000Z,2018-05-17T00:00:00.000Z
94705,17902,b2e66035b66649e5b359d5b33ba09c21,delivered,2018-06-01T10:51:59.000Z,2018-06-01T11:12:16.000Z,2018-06-04T09:41:00.000Z,2018-06-12T16:57:43.000Z,2018-07-05T00:00:00.000Z
94706,61420,c35a37d0a33beb367aad6fc4dc2178ec,delivered,2017-10-29T19:31:39.000Z,2017-10-29T19:45:27.000Z,2017-10-30T19:58:40.000Z,2017-11-10T22:42:52.000Z,2017-11-23T00:00:00.000Z
94707,14211,77b08f3ea310719320856c7ff77da30a,delivered,2018-03-10T22:45:43.000Z,2018-03-10T23:20:21.000Z,2018-03-13T23:29:44.000Z,2018-05-08T15:16:46.000Z,2018-04-02T00:00:00.000Z
94708,48434,c05dde0f88afdb953c533a239f6b29f4,delivered,2017-03-25T11:32:18.000Z,2017-03-25T11:45:12.000Z,2017-03-28T17:04:51.000Z,2017-03-31T14:50:23.000Z,2017-04-24T00:00:00.000Z
94709,71562,d3085edb0a0b0d550bd72f712de90c09,delivered,2018-05-24T11:00:54.000Z,2018-05-24T14:56:51.000Z,2018-05-25T12:44:00.000Z,2018-06-04T15:48:26.000Z,2018-06-19T00:00:00.000Z
94710,33772,e759d96cc6fa319a134b392a787b2b64,delivered,2018-03-23T19:57:14.000Z,2018-03-23T20:07:52.000Z,2018-03-27T16:46:39.000Z,2018-04-02T18:39:56.000Z,2018-05-02T00:00:00.000Z
94711,55697,c46172d2acb91b47e43297edd9d8b3ed,delivered,2018-01-20T22:09:34.000Z,2018-01-20T22:41:05.000Z,2018-01-23T00:23:41.000Z,2018-01-26T00:14:40.000Z,2018-02-09T00:00:00.000Z
94712,25893,b15e9d1741046124ba4bf5c7dd4e5a8a,delivered,2017-08-09T13:14:11.000Z,2017-08-09T13:30:18.000Z,2017-08-11T15:52:28.000Z,2017-08-22T15:06:12.000Z,2017-08-31T00:00:00.000Z
94713,68690,8821b5f30c514ea0cb2929f61e895be7,delivered,2018-03-15T13:09:53.000Z,2018-03-15T13:30:04.000Z,2018-03-16T19:31:24.000Z,2018-03-20T18:22:44.000Z,2018-03-27T00:00:00.000Z
94714,40201,3bc85ea22011e6a4c0677bd7a985f76b,delivered,2017-08-22T19:21:24.000Z,2017-08-22T19:35:18.000Z,2017-08-23T16:57:48.000Z,2017-08-29T17:08:05.000Z,2017-09-18T00:00:00.000Z
94715,90356,7efd51cec62c158d2138c9cd808181e2,delivered,2018-04-12T22:49:04.000Z,2018-04-13T19:09:57.000Z,2018-04-16T19:19:43.000Z,2018-05-03T21:17:51.000Z,2018-05-08T00:00:00.000Z
94716,4705,84df70f03a2be7d8a483d02c5b596fbc,delivered,2017-05-16T15:09:18.000Z,2017-05-17T04:05:21.000Z,2017-05-18T09:50:38.000Z,2017-05-26T14:54:48.000Z,2017-06-13T00:00:00.000Z
94717,77750,2718df8b2c0fc264750dd28232e31eff,delivered,2017-12-28T18:05:30.000Z,2017-12-29T02:09:32.000Z,2018-01-03T16:19:06.000Z,2018-01-08T16:08:24.000Z,2018-01-23T00:00:00.000Z
94718,50591,732845be4a6dc4764fbec54f2db497b4,delivered,2017-05-31T16:01:24.000Z,2017-05-31T16:10:17.000Z,2017-06-01T07:45:46.000Z,2017-06-13T14:46:01.000Z,2017-06-26T00:00:00.000Z
94719,84018,30d83b2cef8511e3a93b265bbaf25ae8,delivered,2018-08-16T17:34:23.000Z,2018-08-16T17:49:21.000Z,2018-08-17T12:00:00.000Z,2018-08-24T21:22:10.000Z,2018-09-04T00:00:00.000Z
94720,52725,73573871323db760fe4f1b0c508ecff0,delivered,2018-05-17T16:52:37.000Z,2018-05-18T01:17:27.000Z,2018-05-18T14:13:00.000Z,2018-06-01T11:32:31.000Z,2018-05-28T00:00:00.000Z
94721,59380,b001d1893d61b0d3b035e0a05253eb43,delivered,2018-03-12T19:08:48.000Z,2018-03-12T20:08:33.000Z,2018-03-14T22:42:37.000Z,2018-04-11T22:32:26.000Z,2018-04-17T00:00:00.000Z
94722,24607,c7004c253f4946f4e76829e46b303eab,delivered,2017-04-04T11:46:33.000Z,2017-04-05T11:50:16.000Z,2017-04-06T15:41:22.000Z,2017-04-11T08:52:28.000Z,2017-04-27T00:00:00.000Z
94723,87121,cb919725d3998b81e43f4c721f00b716,delivered,2017-12-05T14:25:45.000Z,2017-12-07T15:32:03.000Z,2017-12-08T16:38:55.000Z,2017-12-13T20:54:43.000Z,2017-12-29T00:00:00.000Z
94724,26130,8ac93a8ac692eb2429203b73b7adf7bb,delivered,2017-12-05T20:25:59.000Z,2017-12-06T07:13:55.000Z,2017-12-11T14:17:05.000Z,2017-12-17T13:57:07.000Z,2017-12-28T00:00:00.000Z
94725,73465,e2d992dfb23aa5b768db449b84b8200b,delivered,2018-04-17T16:50:32.000Z,2018-04-17T17:10:34.000Z,2018-04-19T12:21:26.000Z,2018-04-23T18:38:45.000Z,2018-05-08T00:00:00.000Z
94726,33191,9d6dce9148e0eb3c4c1700f477b113b6,delivered,2017-10-19T13:59:02.000Z,2017-10-20T02:49:27.000Z,2017-10-20T17:48:53.000Z,2017-11-09T21:12:08.000Z,2017-11-21T00:00:00.000Z
94727,41917,7ffe1e4299b921d6cc634a5fe05c03f6,delivered,2017-05-19T01:46:45.000Z,2017-05-20T04:10:19.000Z,2017-05-22T08:37:38.000Z,2017-05-23T07:26:55.000Z,2017-06-01T00:00:00.000Z
94728,34215,c1455c8a20a788e3c2d4093001d92c05,delivered,2017-12-19T18:49:10.000Z,2017-12-19T19:54:42.000Z,2017-12-21T17:37:08.000Z,2017-12-29T17:13:43.000Z,2018-01-17T00:00:00.000Z
94729,70404,c5af6636b619b643a3d6e954e3a5b5de,delivered,2018-04-05T16:47:19.000Z,2018-04-05T17:09:50.000Z,2018-04-07T01:19:13.000Z,2018-04-16T16:57:31.000Z,2018-04-23T00:00:00.000Z
94730,48773,ba57c0b9e68de2a41c388368fcf0dbb7,delivered,2018-02-22T19:14:40.000Z,2018-02-22T19:30:39.000Z,2018-02-28T21:45:02.000Z,2018-03-16T20:08:26.000Z,2018-03-22T00:00:00.000Z
94731,88312,9f9d2b35ac2defefacb5c123b82b2223,delivered,2018-04-04T19:59:17.000Z,2018-04-04T20:10:19.000Z,2018-04-06T02:42:36.000Z,2018-04-07T01:51:24.000Z,2018-04-17T00:00:00.000Z
94732,73509,356108ac93685d12f65fe827e25bb138,delivered,2017-12-13T17:12:42.000Z,2017-12-14T02:12:13.000Z,2017-12-15T18:04:28.000Z,2017-12-26T16:33:13.000Z,2018-01-16T00:00:00.000Z
94733,94473,4572c6711d139ed84a03b14ca9a6c76b,delivered,2018-06-15T18:51:12.000Z,2018-06-19T03:56:56.000Z,2018-06-19T11:24:00.000Z,2018-06-20T23:56:51.000Z,2018-07-03T00:00:00.000Z
94734,63938,e8f84840b3e83e5d117325aad1ba4d50,delivered,2018-01-03T10:06:45.000Z,2018-01-03T10:18:38.000Z,2018-01-09T16:32:31.000Z,2018-01-10T12:22:04.000Z,2018-01-19T00:00:00.000Z
